id_produit,nom_produit,score_noblesse,score_valeur_percue,score_local,score_noel,score_logistique,score_personnalisation,score_qualite,score_marge,score_upsell,score_marge_commentaire,score_qualite_commentaire,statut,base_de_calcul
PROD-0562,FONDANTS BEURRE SALÉ,4,4,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (16.70 € HT) → 4
PROD-0563,ASSORTIMENT FONDANTS,4,4,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (16.70 € HT) → 4
PROD-0564,ASSORTIMENT NORMANDIE,4,4,3,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (16.70 € HT) → 4
PROD-0565,ASSORTIMENT 9 FRUITS,4,4,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (16.70 € HT) → 4
PROD-0566,ASSORTIMENT TRADITION,4,4,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (16.70 € HT) → 4
PROD-0567,ASSORTIMENT TRADITION,2,2,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (4.15 € HT) → 2
PROD-0568,ASSORTIMENT NORMANDIE,2,2,3,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (4.15 € HT) → 2
PROD-0569,ASSORTIMENT 5 FRUITS,2,2,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (4.15 € HT) → 2
PROD-0570,BEURRE SALÉ,2,2,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (4.15 € HT) → 2
PROD-0571,ASSORTIMENT FONDANTS,2,2,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (4.15 € HT) → 2
PROD-0572,BOÎTE 2KG BEURRE SALÉ D’ISIGNY AOP,4,4,3,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1
PROD-0573,BOÎTE 2KG NOISETTE,4,4,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1
PROD-0574,BOÎTE 2KG VANILLE,4,4,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1
PROD-0575,BOÎTE 2KG VANILLE MARBRÉ CHOCOLAT,4,4,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1
PROD-0576,VRAC BEURRE SALÉ D’ISIGNY AOP,3,3,3,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (13.65 € HT) → 4 ; produit vrac / usage professionnel → -1
PROD-0577,VRAC NOISETTE,3,3,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (13.65 € HT) → 4 ; produit vrac / usage professionnel → -1
PROD-0578,VRAC VANILLE,3,3,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (13.65 € HT) → 4 ; produit vrac / usage professionnel → -1
PROD-0579,VRAC VANILLE MARBRÉ CHOCOLAT,3,3,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (13.65 € HT) → 4 ; produit vrac / usage professionnel → -1
PROD-0580,BOÎTE BOUCHÉES CARAMEL FONDANT BEURRE SALÉ,4,4,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (61.40 € HT) → 5 ; produit vrac / usage professionnel → -1
PROD-0581,VRAC BEURRE SALÉ D’ISIGNY AOP,3,3,3,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (13.00 € HT) → 4 ; produit vrac / usage professionnel → -1
PROD-0582,VRAC BEURRE SALÉ D’ISIGNY AOP,3,3,3,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (13.65 € HT) → 4 ; produit vrac / usage professionnel → -1
PROD-0583,VRAC BEURRE DOUX D’ISIGNY AOP,3,3,3,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (13.65 € HT) → 4 ; produit vrac / usage professionnel → -1
PROD-0584,VRAC CRÈME D’ISIGNY AOP,3,3,3,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (13.65 € HT) → 4 ; produit vrac / usage professionnel → -1
PROD-0585,VRAC BEURRE SALÉ ET CRÈME D’ISIGNY AOP,3,3,3,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (13.65 € HT) → 4 ; produit vrac / usage professionnel → -1
PROD-0586,VRAC GOÛT TATIN,3,3,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (13.65 € HT) → 4 ; produit vrac / usage professionnel → -1
PROD-0587,VRAC CHOCOLAT,3,3,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (13.65 € HT) → 4 ; produit vrac / usage professionnel → -1
PROD-0588,VRAC NOISETTE,3,3,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (13.65 € HT) → 4 ; produit vrac / usage professionnel → -1
PROD-0589,VRAC CAFÉ,3,3,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (13.65 € HT) → 4 ; produit vrac / usage professionnel → -1
PROD-0590,VRAC CALVADOS,3,3,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (13.65 € HT) → 4 ; produit vrac / usage professionnel → -1
PROD-0591,VRAC POMME,3,3,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (13.65 € HT) → 4 ; produit vrac / usage professionnel → -1
PROD-0592,VRAC ASSORTIMENT TRADITION,3,3,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (13.65 € HT) → 4 ; produit vrac / usage professionnel → -1
PROD-0593,VRAC ASSORTIMENT NORMANDIE,3,3,3,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (13.65 € HT) → 4 ; produit vrac / usage professionnel → -1
PROD-0594,VRAC BEURRE DOUX D’ISIGNY AOP,3,3,3,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (13.00 € HT) → 4 ; produit vrac / usage professionnel → -1
PROD-0595,VRAC CAFÉ,3,3,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (13.00 € HT) → 4 ; produit vrac / usage professionnel → -1
PROD-0596,VRAC CHOCOLAT,3,3,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (13.00 € HT) → 4 ; produit vrac / usage professionnel → -1
PROD-0597,VRAC NOISETTE,3,3,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (13.00 € HT) → 4 ; produit vrac / usage professionnel → -1
PROD-0598,BOÎTE 2KG CRÈME D’ISIGNY AOP,4,4,3,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1
PROD-0599,BOÎTE 2KG BEURRE SALÉ D’ISIGNY AOP,4,4,3,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1
PROD-0600,BOÎTE 2KG BEURRE DOUX D’ISIGNY AOP,4,4,3,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1
PROD-0601,BOÎTE 2KG CALVADOS,4,4,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1
PROD-0602,BOÎTE 2KG GOÛT TATIN,4,4,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1
PROD-0603,BOÎTE 2KG POMME,4,4,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1
PROD-0604,BOÎTE 2KG GOÛT CONFITURE DE LAIT,4,4,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1
PROD-0605,BOÎTE 2KG MENTHE,4,4,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1
PROD-0606,BOÎTE 2KG PRUNEAU,4,4,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1
PROD-0607,BOÎTE 2KG MARRON,4,4,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1
PROD-0608,BOÎTE 2KG NOIX,4,4,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1
PROD-0609,BOÎTE 2KG MIEL,4,4,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1
PROD-0610,BOÎTE 2KG CHOCOLAT,4,4,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1
PROD-0611,BOÎTE 2KG CAFÉ,4,4,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1
PROD-0612,BOÎTE 2KG NOISETTE,4,4,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1
PROD-0613,BOÎTE 2KG MYRTILLE,4,4,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1
PROD-0614,BOÎTE 2KG CASSIS,4,4,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1
PROD-0615,BOÎTE 2KG FRAISE,4,4,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1
PROD-0616,BOÎTE 2KG MIRABELLE,4,4,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (32.20 € HT) → 5 ; produit vrac / usage professionnel → -1
PROD-0617,BOÎTE 2KG BEURRE SALÉ D’ISIGNY AOP,4,4,3,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (31.60 € HT) → 5 ; produit vrac / usage professionnel → -1
PROD-0618,BOÎTE 2KG BEURRE DOUX D’ISIGNY AOP,4,4,3,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (31.60 € HT) → 5 ; produit vrac / usage professionnel → -1
PROD-0619,BOÎTE 2KG CAFÉ,4,4,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (31.60 € HT) → 5 ; produit vrac / usage professionnel → -1
PROD-0620,BOÎTE 2KG CHOCOLAT,4,4,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (31.60 € HT) → 5 ; produit vrac / usage professionnel → -1
PROD-0621,BOÎTE 2KG NOISETTE,4,4,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (31.60 € HT) → 5 ; produit vrac / usage professionnel → -1
PROD-0622,CARAMEL À TARTINER AU BEURRE SALÉ,2,2,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (3.90 € HT) → 2
PROD-0623,CARAMEL À TARTINER AU BEURRE SALÉ,3,3,,,3,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (5.45 € HT) → 3
PROD-0624,CARAMEL À TARTINER VANILLE,2,2,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (3.90 € HT) → 2
PROD-0625,CARAMEL À TARTINER SAVEUR NOISETTE,2,2,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (3.90 € HT) → 2
PROD-0626,CARAMEL À TARTINER CHOCOLAT,2,2,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (3.90 € HT) → 2
PROD-0627,CARAMEL À TARTINER CALVADOS,2,2,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (3.90 € HT) → 2
PROD-0628,ASSORTIMENT DE 5 MINI CARAMELS À TARTINER,3,3,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (7.85 € HT) → 3
PROD-0629,CARAMEL BLOND,2,2,,,3,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (4.10 € HT) → 2
PROD-0630,COULIS DE CARAMEL À LA VANILLE,2,2,,,3,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (4.81 € HT) → 2
PROD-0631,COULIS DE CARAMEL AU CHOCOLAT,2,2,,,3,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (4.81 € HT) → 2
PROD-0632,COULIS DE CARAMEL AU BEURRE SALÉ,2,2,,,3,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (4.81 € HT) → 2
PROD-0633,COULIS DE CARAMEL AU BEURRE SALÉ,4,4,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (15.75 € HT) → 4
PROD-0634,ÉCLATS DE CARAMEL CALIBRE 1.5/4MM,3,3,,,3,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (11.40 € HT) → 4 ; produit vrac / usage professionnel → -1
PROD-0635,ÉCLATS DE CARAMEL CALIBRE 1.5/4MM,1,1,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (4.95 € HT) → 2 ; produit vrac / usage professionnel → -1
PROD-0636,ÉCLATS DE CARAMEL CALIBRE 4/8MM,3,3,,,3,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (11.74 € HT) → 4 ; produit vrac / usage professionnel → -1
PROD-0637,ÉCLATS DE CARAMEL CALIBRE 4/8MM,2,2,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (5.11 € HT) → 3 ; produit vrac / usage professionnel → -1
PROD-0638,POUDRE DE CARAMEL,3,3,,,3,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (10.70 € HT) → 4 ; produit vrac / usage professionnel → -1
PROD-0639,POUDRE DE CARAMEL,1,1,,,5,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (4.27 € HT) → 2 ; produit vrac / usage professionnel → -1
PROD-0640,CARAMEL CORSÉ AU BEURRE SALÉ,3,3,,,1,,,,,NON CALCULABLE (donnée absente des documents) : aucun prix de vente n'existe encore,NON CALCULABLE (donnée absente des documents) : à saisir en back-office,PROPOSITION AUTOMATIQUE – À VALIDER EN BACK-OFFICE,palier de prix d'achat (14.33 € HT) → 4 ; produit vrac / usage professionnel → -1
